id,name_primary,name_en,type_vn,type_en,source,state,inedible_portion_pct,calories_kcal,protein_g,carbohydrate_g,fat_g,fiber_g,sodium_mg,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,potassium_mg,zinc_mg,copper_mcg,manganese_mg,beta_carotene_mcg,vitamin_a_mcg,vitamin_d_mcg,vitamin_e_mg,vitamin_k_mcg,vitamin_c_mg,vitamin_b1_mg,vitamin_b2_mg,vitamin_pp_mg,vitamin_b5_mg,vitamin_b6_mg,vitamin_b9_mcg,vitamin_b12_mcg,vitamin_h_mcg,last_verified
fao_vn_2007_13015_raw,Nước mắm cá loại I,"Fish sauce, grade I","Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,28.0,7.1,0.0,0.0,0.0,,387.0,2.7,,247.0,,,,,0.0,,,,,0.0,0.03,0.27,,,,,,,2026-02-26
fao_vn_2007_13016_raw,Nước mắm loại II,"Fish sauce, grade II","Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,21.0,5.2,0.0,0.0,0.0,,314.0,1.9,,116.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_13017_raw,Nước mắm cá,"Fish sauce, ready-to-serve","Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,35.0,5.1,3.6,0.01,0.0,7720.0,43.0,0.78,175.0,7.0,288.0,0.2,50.0,0.23,0.0,4.0,0.0,0.0,0.0,1.0,0.01,0.06,2.3,0.118,0.396,0.0,0.48,,2026-02-26
fao_vn_2007_13018_raw,Nước mắm cô,"Fish sauce, concentrated","Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,131.0,32.8,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_13019_raw,Tương ngô,Soybean sauce with rice and maize,"Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,75.0,3.9,14.5,0.1,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_13020_raw,Tương nếp,Soybean sauce with glutinous rice,"Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,86.0,4.3,15.7,0.7,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_13021_raw,Tương ớt,Red pepper sauce concentrate,"Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,37.0,0.5,7.6,0.5,0.9,25.0,9.0,0.5,12.0,16.0,564.0,0.15,87.0,,257.0,0.0,,0.36,6.7,30.0,0.01,0.09,0.6,,0.14,0.0,0.0,,2026-02-26
fao_vn_2007_13022_raw,Xì dầu,Soybean sauce,"Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,53.0,6.3,6.8,0.04,0.8,5637.0,19.0,1.93,43.0,125.0,217.0,0.52,104.0,0.42,0.0,0.0,,0.0,0.0,0.0,0.03,0.17,2.2,0.297,0.148,0.0,0.0,,2026-02-26
fao_vn_2007_13023_raw,Sốt mayonnaise,Mayonnaise,"Gia vị, nước chấm","Condiments, traditional sauces",FAO_VN_2007,raw,0.0,701.0,0.0,0.1,77.8,0.0,486.0,7.0,0.23,1.0,25.0,14.0,0.13,0.0,,0.0,,,11.79,24.7,0.0,0.01,0.06,0.0,,0.01,0.0,0.0,,2026-02-26
fao_vn_2007_14001_raw,"Bia (cồn: 4,5 g)","Beer light (4,5 % Alcohol)","Nước giải khát, bia, rượu",Beverage and liquor,FAO_VN_2007,raw,0.0,11.0,0.5,2.3,0.0,0.0,4.0,6.0,0.1,6.0,26.0,27.0,0.01,5.0,0.01,0.0,,,,,0.0,0.01,0.03,0.8,0.041,0.046,0.0,0.02,3.0,2026-02-26
fao_vn_2007_14002_raw,Cô nhắc (cồn 32 g),Cognac,"Nước giải khát, bia, rượu",Beverage and liquor,FAO_VN_2007,raw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_14003_raw,Cốc tai (cồn 13 g),"Cocktail, vermouth sweet","Nước giải khát, bia, rượu",Beverage and liquor,FAO_VN_2007,raw,0.0,63.0,0.0,15.7,0.0,0.0,,6.0,0.36,,6.0,,,,,0.0,,,,,0.0,,,0.0,,,,,,2026-02-26
fao_vn_2007_14004_raw,Coca cola,Coca Cola,"Nước giải khát, bia, rượu",Beverage and liquor,FAO_VN_2007,raw,0.0,42.0,0.0,10.4,0.0,0.0,,8.0,0.0,,15.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_14005_raw,Nước cam tươi,"Orange juice, fresh","Nước giải khát, bia, rượu",Beverage and liquor,FAO_VN_2007,raw,0.0,23.0,0.7,4.5,0.2,0.2,1.0,26.0,0.3,11.0,16.0,200.0,0.05,44.0,0.01,33.0,,,0.04,0.1,54.0,0.09,0.03,0.4,0.19,0.04,0.0,0.0,,2026-02-26
fao_vn_2007_14006_raw,Nước dừa non tươi,"Coconut milk, immature","Nước giải khát, bia, rượu",Beverage and liquor,FAO_VN_2007,raw,0.0,21.0,0.4,4.8,0.0,0.0,,60.0,0.3,,29.0,,,,,0.0,,,,,1.0,,,,,,,,,2026-02-26
fao_vn_2007_14007_raw,Nước ép cà chua,Tomato juice,"Nước giải khát, bia, rượu",Beverage and liquor,FAO_VN_2007,raw,0.0,19.0,0.8,2.6,0.6,0.4,269.0,8.0,0.3,11.0,13.0,229.0,0.15,61.0,0.07,270.0,,,0.32,2.3,7.0,0.03,0.03,0.7,0.25,0.111,0.0,,,2026-02-26
fao_vn_2007_14008_raw,Nước khoáng,Mineral water,"Nước giải khát, bia, rượu",Beverage and liquor,FAO_VN_2007,raw,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.01,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_14009_raw,Nước quít tươi,Mandarins juice (fresh),"Nước giải khát, bia, rượu",Beverage and liquor,FAO_VN_2007,raw,0.0,24.0,0.4,5.1,0.2,0.2,1.0,20.0,0.2,8.0,24.0,178.0,0.03,25.0,0.04,38.0,,,0.13,0.0,47.0,0.06,0.02,0.1,0.125,0.042,0.0,0.0,,2026-02-26
fao_vn_2007_14010_raw,"Rượu cam, chanh (cồn 24,2 g)","Liqueur, orange flavor","Nước giải khát, bia, rượu",Beverage and liquor,FAO_VN_2007,raw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_14011_raw,Rượu nếp (80g/ 24 ml) (cồn 5 g),Rice glutinous (Alcohol fermentation rice 80 g water 24 ml),"Nước giải khát, bia, rượu",Beverage and liquor,FAO_VN_2007,raw,0.0,167.0,4.0,37.7,0.0,0.2,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_14012_raw,Rượu trắng (cồn 39 g),Vodka,"Nước giải khát, bia, rượu",Beverage and liquor,FAO_VN_2007,raw,0.0,273.0,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
fao_vn_2007_14013_raw,"Rượu vang đỏ (cồn 9,5 g)",Red wine,"Nước giải khát, bia, rượu",Beverage and liquor,FAO_VN_2007,raw,0.0,9.0,0.2,2.0,0.0,0.0,,8.0,0.82,,10.0,,,,,0.0,,,,,0.0,,0.02,0.1,,,,,,2026-02-26
fao_vn_2007_14014_raw,"Rượu vang trắng (cồn 9,5 g)",White wine,"Nước giải khát, bia, rượu",Beverage and liquor,FAO_VN_2007,raw,0.0,1.0,0.1,0.2,0.0,0.0,4.0,9.0,0.5,8.0,6.0,61.0,0.06,40.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,0.01,0.1,0.03,0.02,0.0,0.0,,2026-02-26
fao_vn_2007_14015_raw,Rượu vang trắng ngọt (cồn 10.2 g),"White wine, sweet","Nước giải khát, bia, rượu",Beverage and liquor,FAO_VN_2007,raw,0.0,24.0,0.2,5.9,0.0,0.0,13.0,14.0,0.58,11.0,13.0,110.0,0.06,40.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.03,0.012,0.0,0.0,,2026-02-26
fao_vn_2007_14016_raw,"Rượu Whisky (cồn 35,2 g)",Whisky liqueur,"Nước giải khát, bia, rượu",Beverage and liquor,FAO_VN_2007,raw,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,2026-02-26
